                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                     500                                     1057                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.2179004095906685E+010                  3.5325030149619517E+004                  3.7005844062378501E+003                  4.3745681244372634E+002                  5.0954881934484852E+001                  1.7745875667221512E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8011760395777681E-001                  5.4982361430620360E-005                  9.7335194742573534E-003                  3.8813363355427633E-003                  2.0539441734847433E-003                  9.3773488826271245E-001                 -6.5785786454078078E-009                  4.0395025019107095E-001                  7.9980627249103421E-004                  5.1429977588747511E-001                  1.8195286217418288E-003                  4.7177210593130903E-003                  6.3220739794282166E-003                  1.9260551089536450E-003                  3.4220082492295106E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.3770769877770999E-001                  5.0452230062735907E+001                  9.3769894874426640E-001                  5.0314535743214130E+001                  3.7607306869503553E+006                  9.2601645399276083E+002                  2.1436056350896146E+007                  4.3465641457067522E+002                  4.3465641451535021E+002                  3.8823709123083139E-008                  2.9642633349040644E+001                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.8434683791437350E+017 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  9.3773488826271245E-001                  1.7071857996405333E+000                  3.5682703155631144E+000                 -8.2160308912934106E+000                  3.1487981432580088E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                       2                  9.3773488826224360E-001                  1.7071857995216866E+000                  3.5682703207702895E+000                 -8.2160308548917431E+000                  3.1487981849084190E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                       3                  9.3773488826054396E-001                  1.7071857990908665E+000                  3.5682703443257262E+000                 -8.2160306902234499E+000                  3.1487983733201839E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                       4                  9.3773488825243401E-001                  1.7071857970351967E+000                  3.5682703879886386E+000                 -8.2160303849909084E+000                  3.1487987225641842E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                       5                  9.3773488824236073E-001                  1.7071857944818596E+000                  3.5682704527266185E+000                 -8.2160299324307324E+000                  3.1487992403791236E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                       6                  9.3773488822547424E-001                  1.7071857902015386E+000                  3.5682705629836660E+000                 -8.2160291616657535E+000                  3.1488001222813016E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                       7                  9.3773488819644468E-001                  1.7071857828433019E+000                  3.5682707674897132E+000                 -8.2160277320510247E+000                  3.1488017580346002E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                       8                  9.3773488814030870E-001                  1.7071857686143261E+000                  3.5682711826611562E+000                 -8.2160248298001495E+000                  3.1488050787711690E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                       9                  9.3773488802354976E-001                  1.7071857390191809E+000                  3.5682720644702703E+000                 -8.2160186656835990E+000                  3.1488121317363356E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      10                  9.3773488777309033E-001                  1.7071856755355705E+000                  3.5682738204332116E+000                 -8.2160063916272144E+000                  3.1488261757742166E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      11                  9.3773488729231813E-001                  1.7071855536782594E+000                  3.5682766859612949E+000                 -8.2159863637870210E+000                  3.1488490920212078E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      12                  9.3773488657985926E-001                  1.7071853731054696E+000                  3.5682813441304502E+000                 -8.2159538117772648E+000                  3.1488863393964803E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      13                  9.3773488535274530E-001                  1.7071850621159945E+000                  3.5682888666932717E+000                 -8.2159012565068004E+000                  3.1489464773126512E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      14                  9.3773488344797129E-001                  1.7071845794431504E+000                  3.5683032984864655E+000                 -8.2158004741365716E+000                  3.1490618067846827E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      15                  9.3773487934538124E-001                  1.7071835400758586E+000                  3.5683339718199552E+000                 -8.2155864646364645E+000                  3.1493067348840973E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      16                  9.3773487068481043E-001                  1.7071813470272106E+000                  3.5683934118239380E+000                 -8.2151725186053657E+000                  3.1497805969703445E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      17                  9.3773485463256523E-001                  1.7071772860273524E+000                  3.5685230702181396E+000                 -8.2142728497246704E+000                  3.1508109657596677E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      18                  9.3773481685796500E-001                  1.7071677488954042E+000                  3.5687572440043329E+000                 -8.2126606301605651E+000                  3.1526592528501913E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      19                  9.3773475776528947E-001                  1.7071528835175003E+000                  3.5690342148904759E+000                 -8.2107759006333403E+000                  3.1548232156923754E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      20                  9.3773470293683958E-001                  1.7071391492203967E+000                  3.5695013628584107E+000                 -8.2076387978934733E+000                  3.1584313160338393E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      21                  9.3773456657536847E-001                  1.7071052315103792E+000                  3.5706351605046107E+000                 -8.2002531476235401E+000                  3.1669602919362996E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      22                  9.3773424477181277E-001                  1.7070265071770814E+000                  3.5733093658699389E+000                 -8.1840296099421508E+000                  3.1858813126975214E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      23                  9.3773351822312767E-001                  1.7068551373108516E+000                  3.5770374396722269E+000                 -8.1643735580252486E+000                  3.2092996847831881E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      24                  9.3773288451099313E-001                  1.7067121237267822E+000                  3.5813417011070783E+000                 -8.1446035324787029E+000                  3.2334137676587846E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      25                  9.3773204070140281E-001                  1.7065299660641902E+000                  3.5868795281078456E+000                 -8.1232495065506214E+000                  3.2603561210258198E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      26                  9.3773113662748198E-001                  1.7063439265493909E+000                  3.5920331310817830E+000                 -8.1067022665408679E+000                  3.2821015581868149E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      27                  9.3773055126836791E-001                  1.7062278539828362E+000                  3.5971678760945585E+000                 -8.0922166961199959E+000                  3.3017625782983031E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      28                  9.3772972574833091E-001                  1.7060693788725028E+000                  3.6038788958500443E+000                 -8.0760364864513843E+000                  3.3247019788757917E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      29                  9.3772882485049081E-001                  1.7059025709389835E+000                  3.6111330053777793E+000                 -8.0610176272829435E+000                  3.3470205099093233E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      30                  9.3772795894210292E-001                  1.7057475190588351E+000                  3.6189017635912779E+000                 -8.0468561839609354E+000                  3.3689922670473091E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      31                  9.3772699712079133E-001                  1.7055806326586860E+000                  3.6269436663160590E+000                 -8.0337912630782480E+000                  3.3901356413875816E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      32                  9.3772611346561274E-001                  1.7054316903075293E+000                  3.6333443706860193E+000                 -8.0242816112370576E+000                  3.4060710546328949E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      33                  9.3772554760465010E-001                  1.7053383006097276E+000                  3.6393935315476300E+000                 -8.0157961455092703E+000                  3.4206265112368470E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      34                  9.3772474336121336E-001                  1.7052080359017612E+000                  3.6477085634589304E+000                 -8.0047671842022012E+000                  3.4399955203201475E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      35                  9.3772365398634638E-001                  1.7050358326587931E+000                  3.6564290472597998E+000                 -7.9935950668591573E+000                  3.4598767108451076E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      36                  9.3772271303347798E-001                  1.7048907098337098E+000                  3.6645117489785042E+000                 -7.9831389653772424E+000                  3.4781727920558079E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      37                  9.3772170421082379E-001                  1.7047386647687317E+000                  3.6728055958802495E+000                 -7.9720935889635305E+000                  3.4969938356228929E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      38                  9.3772062266449185E-001                  1.7045795817055593E+000                  3.6812929747943564E+000                 -7.9606341880054581E+000                  3.5163316372165383E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      39                  9.3771946326252820E-001                  1.7044133011410534E+000                  3.6913281641947719E+000                 -7.9474589131238833E+000                  3.5390958172104630E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      40                  9.3771785778000116E-001                  1.7041896234427301E+000                  3.6996267318399041E+000                 -7.9372216033377043E+000                  3.5575776221610056E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      41                  9.3771711427103488E-001                  1.7040883364951052E+000                  3.7067149874980263E+000                 -7.9290496047190020E+000                  3.5728570687465200E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      42                  9.3771584076032044E-001                  1.7039179224391072E+000                  3.7142290715753692E+000                 -7.9213979099258829E+000                  3.5880443637114166E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      43                  9.3771504110075665E-001                  1.7038126851278930E+000                  3.7202834147594097E+000                 -7.9159242209971348E+000                  3.5995910860495632E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      44                  9.3771421689367662E-001                  1.7037054971946346E+000                  3.7278979364757578E+000                 -7.9100328767425196E+000                  3.6131224470818277E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      45                  9.3771308429117239E-001                  1.7035600602780543E+000                  3.7376204034976319E+000                 -7.9043431558349377E+000                  3.6285741960158897E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      46                  9.3771190961315454E-001                  1.7034110322488030E+000                  3.7459338971188534E+000                 -7.9011654418938679E+000                  3.6401098598105825E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      47                  9.3771130988374851E-001                  1.7033354423632945E+000                  3.7521175693615660E+000                 -7.8994978662157394E+000                  3.6480018884366539E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      48                  9.3771066909141154E-001                  1.7032549430434814E+000                  3.7590759310375401E+000                 -7.8984994333952416E+000                  3.6560131598405556E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      49                  9.3771002829907457E-001                  1.7031745839432093E+000                  3.7667769847799297E+000                 -7.8984003048099671E+000                  3.6638850893493804E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      50                  9.3770938750673749E-001                  1.7030941985660566E+000                  3.7754664091500629E+000                 -7.8994519511783237E+000                  3.6716225410669114E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      51                  9.3770874671440041E-001                  1.7030135734754397E+000                  3.7858320708362774E+000                 -7.9020895317507227E+000                  3.6795044391726424E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      52                  9.3770805929333856E-001                  1.7029265042137642E+000                  3.7952078149906514E+000                 -7.9056207372949130E+000                  3.6855310511720019E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      53                  9.3770771558280752E-001                  1.7028825943039312E+000                  3.8018032440469423E+000                 -7.9084003998745525E+000                  3.6895044250328044E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      54                  9.3770737187227660E-001                  1.7028383890000203E+000                  3.8123669829902909E+000                 -7.9131839536845625E+000                  3.6955999660104331E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      55                  9.3770664914507107E-001                  1.7027443632428212E+000                  3.8265062872173319E+000                 -7.9197735069043080E+000                  3.7037346190995528E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      56                  9.3770592641786543E-001                  1.7026488374348154E+000                  3.8398293047963494E+000                 -7.9255718230132199E+000                  3.7120425561633330E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      57                  9.3770514600878074E-001                  1.7025442288927863E+000                  3.8518384622814681E+000                 -7.9300751104652347E+000                  3.7205124129086466E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      58                  9.3770436559969583E-001                  1.7024384531672676E+000                  3.8621769441244367E+000                 -7.9331816881567319E+000                  3.7288282544485503E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      59                  9.3770358519061114E-001                  1.7023318399194145E+000                  3.8711279004125729E+000                 -7.9351355395675585E+000                  3.7369957864448469E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      60                  9.3770280478152634E-001                  1.7022246668412027E+000                  3.8792707663823536E+000                 -7.9362257675143173E+000                  3.7453378711951468E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      61                  9.3770196202505141E-001                  1.7021085512212020E+000                  3.8866924914367704E+000                 -7.9365332791854950E+000                  3.7538430616467919E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      62                  9.3770111926857624E-001                  1.7019922600438877E+000                  3.8968592610747210E+000                 -7.9361260376212392E+000                  3.7667179903207146E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      63                  9.3769934970050717E-001                  1.7017480039081823E+000                  3.9143400307783764E+000                 -7.9323803601887910E+000                  3.7931847090203950E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      64                  9.3769551229745496E-001                  1.7012214704848301E+000                  3.9273335604403741E+000                 -7.9241309686765415E+000                  3.8195261089702601E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      65                  9.3769344814986566E-001                  1.7009428019986890E+000                  3.9353731757466952E+000                 -7.9177683471275442E+000                  3.8377026637935665E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      66                  9.3769123716825087E-001                  1.7006480683526815E+000                  3.9427251722267473E+000                 -7.9105554724620228E+000                  3.8561633083413032E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      67                  9.3768893139811227E-001                  1.7003451370068099E+000                  3.9495301105283840E+000                 -7.9026114224769213E+000                  3.8749144103962774E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      68                  9.3768646184899396E-001                  1.7000258839308566E+000                  3.9559565797470908E+000                 -7.8938928141872502E+000                  3.8941930444571766E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      69                  9.3768381702040471E-001                  1.6996900078874915E+000                  3.9619902766546522E+000                 -7.8845396920793638E+000                  3.9137673762451426E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      70                  9.3768104821625409E-001                  1.6993450692610463E+000                  3.9676996171621148E+000                 -7.8745988356416419E+000                  3.9336418296513478E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      71                  9.3767808319988855E-001                  1.6989831630073831E+000                  3.9731299510154940E+000                 -7.8640849151056678E+000                  3.9538315223151619E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      72                  9.3767496874734468E-001                  1.6986111675502527E+000                  3.9783247622413720E+000                 -7.8530364149712772E+000                  3.9743389345047460E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
                                      73                  9.3767163393747843E-001                  1.6982218352134872E+000                  3.9833149764785993E+000                 -7.8414603822425457E+000                  3.9951748201216590E+000                  6.7892244407333724E-001                  3.0100349328048281E-001                  2.0074062646179947E-002 
