                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.5000000000000000E+001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                     245                                      521                  1.9479376996864496E+003                  1.4971685558188461E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999748533616384E-001                  4.3356302803611935E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999748533616384E-001                  4.3356302803611935E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3965178898582394E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3965178898582394E+001                 -1.3965178898582394E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6437129119297595E+000                  3.7000922665064109E+000                  2.0858791458463122E+000                  1.4422223207761815E+000                 -6.2650746246934518E-005                  5.9281123273872574E+000                 -3.9341451800486027E+000                  1.0161151085459139E+001                 -3.9341451800486027E+000                  5.9281123273872574E+000                  6.2037479037733911E-001                  8.5000496627254207E-001                  1.2966439686859808E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059806E-003                  9.3604492797742141E-003                  3.4416073257059203E-003                  9.3604492797742141E-003                  1.0500000000000014E+001                  4.1995530354712312E+000                                        0                                        0                                        4 
                                     250                                      521                  2.1141149367343078E+003                  1.5372984178624181E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999770815438982E-001                  4.7099687196703988E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999770815438982E-001                  4.7099687196703988E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3763451004515366E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3763451004515366E+001                 -1.3763451004515366E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6454632130958413E+000                  3.6856827754991253E+000                  2.0751737980105061E+000                  1.4636330164477940E+000                 -5.4008623866487098E-005                  5.9414315006047245E+000                 -3.8806835034316487E+000                  1.0226747061503739E+001                 -3.8806835034316487E+000                  5.9414315006047245E+000                  6.2039723087883347E-001                  8.5000496627254207E-001                  1.2966439686859808E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059806E-003                  9.3604492797742141E-003                  3.4416073257059212E-003                  9.3604492797742141E-003                  1.0500000000000014E+001                  4.1995530354712312E+000                                        0                                        0                                        4 
                                     255                                      522                  2.2958061498898578E+003                  1.5751731383100722E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999785139467801E-001                  5.0970877389477653E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999785139467801E-001                  5.0970877389477653E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3556528884613115E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3556528884613115E+001                 -1.3556528884613115E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6471914731893644E+000                  3.6720327256132856E+000                  2.0648922528805409E+000                  1.4841961067077243E+000                 -4.5968572998897480E-005                  5.9552789796726850E+000                 -3.8253520065072930E+000                  1.0294749160399764E+001                 -3.8253520065072930E+000                  5.9552789796726850E+000                  6.2037959856968905E-001                  8.5000496627254207E-001                  1.2966439686859808E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059806E-003                  9.3604492797742141E-003                  3.4416073257059203E-003                  9.3604492797742141E-003                  1.0500000000000014E+001                  4.1995530354712312E+000                                        0                                        0                                        4 
                                     260                                      526                  2.4949337838274555E+003                  1.6168282357032790E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999799463496619E-001                  5.4943019993313202E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999799463496619E-001                  5.4943019993313202E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3343005596468885E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3343005596468885E+001                 -1.3343005596468885E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6490095397485218E+000                  3.6597941300680605E+000                  2.0551368219896129E+000                  1.5037069684895803E+000                 -3.8551336021173821E-005                  5.9697741372736344E+000                 -3.7679228593131642E+000                  1.0365517267141060E+001                 -3.7679228593131642E+000                  5.9697741372736344E+000                  6.2033206681272612E-001                  8.5000496627254207E-001                  1.2966439686859808E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059806E-003                  9.3604492797742141E-003                  3.4416073257059212E-003                  9.3604492797742141E-003                  1.0500000000000014E+001                  4.1995530354712312E+000                                        0                                        0                                        4 
                                     265                                      525                  2.7147125575213504E+003                  1.6606394238498148E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999813787525449E-001                  5.9056102115287179E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999813787525449E-001                  5.9056102115287179E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3120437696729324E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3120437696729324E+001                 -1.3120437696729324E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6507699150397328E+000                  3.6486489607840551E+000                  2.0460434867651873E+000                  1.5218936389384312E+000                 -3.1419916044510380E-005                  5.9851045149966913E+000                 -3.7078842563729970E+000                  1.0439762166144043E+001                 -3.7078842563729970E+000                  5.9851045149966913E+000                  6.2030340185772903E-001                  8.5000496627254207E-001                  1.2966439686859808E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059806E-003                  9.3604492797742141E-003                  3.4416073257059203E-003                  9.3604492797742141E-003                  1.0500000000000014E+001                  4.1995530354712312E+000                                        0                                        0                                        4 
                                     270                                      530                  2.9590923460952436E+003                  1.7084881770834988E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999828111554268E-001                  6.3308195126425737E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999828111554268E-001                  6.3308195126425737E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2885814463447844E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2885814463447844E+001                 -1.2885814463447844E+001                 -4.0809193138527498E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6525947958459022E+000                  3.6394854066592761E+000                  2.0378119480904600E+000                  1.5383567162878864E+000                 -2.4532109727490798E-005                  6.0015032474579817E+000                 -3.6445899138172297E+000                  1.0518357014229871E+001                 -3.6445899138172297E+000                  6.0015032474579817E+000                  6.2027347319517778E-001                  8.5000496627254207E-001                  1.2966439686859808E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059806E-003                  9.3604492797742141E-003                  3.4416073257059203E-003                  9.3604492797742141E-003                  1.0500000000000014E+001                  4.1995530354712312E+000                                        0                                        0                                        4 
                                     275                                      528                  3.2335532181989820E+003                  1.7605314830926133E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999838854575873E-001                  6.7743776034492886E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999838854575873E-001                  6.7743776034492886E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2634799824258328E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2634799824258328E+001                 -1.2634799824258328E+001                 -3.8791633343202690E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6545262041006610E+000                  3.6331044908105303E+000                  2.0307586736565688E+000                  1.5524632651556682E+000                 -1.7653400151049122E-005                  6.0193015946751114E+000                 -3.5771079748533681E+000                  1.0602576021890094E+001                 -3.5771079748533681E+000                  6.0193015946751114E+000                  6.2022348624215751E-001                  8.5000496627254207E-001                  1.2966439686859808E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059806E-003                  9.3604492797742141E-003                  3.4416073257059203E-003                  9.3604492797742141E-003                  1.0500000000000014E+001                  4.1995530354712312E+000                                        0                                        0                                        3 
                                     280                                      529                  3.5458461249945726E+003                  1.8194281660589255E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999849597597479E-001                  7.2403748476715390E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999849597597479E-001                  7.2403748476715390E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2361399955757635E+001                 -9.8999999999999986E+001                 -2.7995789596750249E+001                 -1.2361399955757635E+001                 -1.2361399955757635E+001                 -3.7765097049088297E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6564455692335485E+000                  3.6302051915595910E+000                  2.0254702937653248E+000                  1.5630400249381566E+000                 -1.0295158246138172E-005                  6.0389744684454376E+000                 -3.5041000365838002E+000                  1.0694232310059951E+001                 -3.5041000365838002E+000                  6.0389744684454376E+000                  6.2017432275885820E-001                  8.5000496627254207E-001                  1.2966439686859808E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059806E-003                  9.3604492797742141E-003                  3.4416073257059203E-003                  9.3604492797742141E-003                  1.0500000000000014E+001                  4.1995530354712312E+000                                        0                                        0                                        4 
                                     285                                      529                  3.9016329634201552E+003                  1.8688647132055471E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999860340619096E-001                  7.7357914687294482E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999860340619096E-001                  7.7357914687294482E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2061103796164581E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2061103796164581E+001                 -1.2061103796164581E+001                 -3.6722871637701751E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6585322453086362E+000                  3.6336365586390715E+000                  2.0230126251548897E+000                  1.5679553621590268E+000                 -2.0240741500976280E-006                  6.0609259278977614E+000                 -3.4247661931812932E+000                  1.0794559482839750E+001                 -3.4247661931812932E+000                  6.0609259278977614E+000                  6.2019324437212009E-001                  8.5000496627254207E-001                  1.2966439686859808E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059806E-003                  9.3604492797742141E-003                  3.4416073257059203E-003                  9.3604492797742141E-003                  1.0500000000000014E+001                  4.1995530354712312E+000                                        0                                        0                                        4 
                                     290                                      534                  4.2770569737173955E+003                  1.8700195626076968E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999860340619096E-001                  8.2197727826178046E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999860340619096E-001                  8.2197727826178046E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1752332311049008E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1752332311049008E+001                 -1.1752332311049008E+001                 -3.5664076316096143E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6604890633016161E+000                  3.6450986916441401E+000                  2.0248300556714645E+000                  1.5643205011258774E+000                  7.7214430539188813E-006                  6.0838802198172850E+000                 -3.3443614666897874E+000                  1.0897128129067525E+001                 -3.3443614666897874E+000                  6.0838802198172850E+000                  6.2017976785677331E-001                  8.5000496627254207E-001                  1.2966439686859808E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059806E-003                  9.3604492797742141E-003                  3.4416073257059203E-003                  9.3604492797742141E-003                  1.0500000000000014E+001                  4.1995530354712312E+000                                        0                                        0                                        4 
                                     295                                      533                  4.6206189912907648E+003                  1.8090643848248966E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999860340619096E-001                  8.6359853257277830E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999860340619096E-001                  8.6359853257277830E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1473156904222984E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1473156904222984E+001                 -1.1473156904222984E+001                 -3.4708214237915364E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6622055834023568E+000                  3.6643243887554418E+000                  2.0310098640256333E+000                  1.5519608844175392E+000                  1.8424642756389151E-005                  6.1049778211901007E+000                 -3.2728164685838013E+000                  1.0989213984278178E+001                 -3.2728164685838013E+000                  6.1049778211901007E+000                  6.2012829538892833E-001                  8.5000496627254207E-001                  1.2966439686859808E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059806E-003                  9.3604492797742141E-003                  3.4416073257059199E-003                  9.3604492797742141E-003                  1.0500000000000014E+001                  4.1995530354712312E+000                                        0                                        0                                        4 
                                     300                                      535                  4.9117800466769522E+003                  1.7357116498634146E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999849597597490E-001                  8.9581240250596050E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999849597597490E-001                  8.9581240250596050E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1236418618982190E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1236418618982190E+001                 -1.1236418618982190E+001                 -3.3898069743607294E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6636376357127443E+000                  3.6884549007276748E+000                  2.0402110153909754E+000                  1.5335585816868551E+000                  2.9580449219762616E-005                  6.1231230437767685E+000                 -3.2130982513510151E+000                  1.1066730244566873E+001                 -3.2130982513510151E+000                  6.1231230437767685E+000                  6.2010534006476803E-001                  8.5000496627254207E-001                  1.2966439686859808E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059806E-003                  9.3604492797742141E-003                  3.4416073257059203E-003                  9.3604492797742141E-003                  1.0500000000000014E+001                  4.1995530354712312E+000                                        0                                        0                                        4 
                                     305                                      532                  5.1602459697753620E+003                  1.6708973065575239E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999849597597490E-001                  9.2033281990359028E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999849597597490E-001                  9.2033281990359028E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1032592313703354E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1032592313703354E+001                 -1.1032592313703354E+001                 -3.3200925582227669E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6648417807503995E+000                  3.7155089267525043E+000                  2.0513297383280800E+000                  1.5113211358126459E+000                  4.0672318457010172E-005                  6.1389362299844041E+000                 -3.1624240966845623E+000                  1.1133010611709290E+001                 -3.1624240966845623E+000                  6.1389362299844041E+000                  6.2008995375315834E-001                  8.5000496627254207E-001                  1.2966439686859808E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059806E-003                  9.3604492797742141E-003                  3.4416073257059199E-003                  9.3604492797742141E-003                  1.0500000000000014E+001                  4.1995530354712312E+000                                        0                                        0                                        4 
                                     310                                      536                  5.3778896168730607E+003                  1.6190646911849191E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999838854575884E-001                  9.3839746053237993E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999838854575884E-001                  9.3839746053237993E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0851567325903240E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0851567325903240E+001                 -1.0851567325903240E+001                 -3.2582049268977485E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6659616943934816E+000                  3.7444609240680018E+000                  2.0635659096996632E+000                  1.4868487930694796E+000                  5.0495162676905519E-005                  6.1531345526123564E+000                 -3.1180063459813248E+000                  1.1191509969622121E+001                 -3.1180063459813248E+000                  6.1531345526123564E+000                  6.2006179554028273E-001                  8.5000496627254207E-001                  1.2966439686859808E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059806E-003                  9.3604492797742141E-003                  3.4416073257059203E-003                  9.3604492797742141E-003                  1.0500000000000014E+001                  4.1995530354712312E+000                                        0                                        0                                        4 
                                     315                                      536                  5.5751156325260554E+003                  1.5828023166084451E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999828111554279E-001                  9.5184828160568502E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999828111554279E-001                  9.5184828160568502E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0684852432228702E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0684852432228702E+001                 -1.0684852432228702E+001                 -3.2012353681255533E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6670512420469397E+000                  3.7743114764300207E+000                  2.0763120905737575E+000                  1.4613564313212910E+000                  5.7842723273483578E-005                  6.1663408954121834E+000                 -3.0775866006801698E+000                  1.1245093013578900E+001                 -3.0775866006801698E+000                  6.1663408954121834E+000                  6.2004700750333941E-001                  8.5000496627254207E-001                  1.2966439686859808E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059806E-003                  9.3604492797742141E-003                  3.4416073257059199E-003                  9.3604492797742141E-003                  1.0500000000000014E+001                  4.1995530354712312E+000                                        0                                        0                                        4 
                                     320                                      545                  5.7605548114577905E+003                  1.5621012411196966E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999813787525460E-001                  9.6205191031787929E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999813787525460E-001                  9.6205191031787929E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0525446913215598E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0525446913215598E+001                 -1.0525446913215598E+001                 -3.1467833261964241E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6682595302043683E+000                  3.8045938294972150E+000                  2.0890366907924971E+000                  1.4359072308838117E+000                  6.1143501974276958E-005                  6.1790921137568295E+000                 -3.0393399729056636E+000                  1.1296097342050205E+001                 -3.0393399729056636E+000                  6.1790921137568295E+000                  6.2005654667520627E-001                  8.5000496627254207E-001                  1.2966439686859808E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059806E-003                  9.3604492797742141E-003                  3.4416073257059203E-003                  9.3604492797742141E-003                  1.0500000000000014E+001                  4.1995530354712312E+000                                        0                                        0                                        4 
                                     325                                      540                  5.9408445689253040E+003                  1.5554057665669514E+000                  1.5000000000000000E+001                  3.4474769709615863E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999799463496641E-001                  9.6988851621789229E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999799463496641E-001                  9.6988851621789229E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0367989828846531E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0367989828846531E+001                 -1.0367989828846531E+001                 -3.0930114495491026E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6695860035664061E+000                  3.8343634855810724E+000                  2.1012685721103503E+000                  1.4114434682481054E+000                  6.0568654895497065E-005                  6.1918087253657532E+000                 -3.0019007883793001E+000                  1.1346307870420789E+001                 -3.0019007883793001E+000                  6.1918087253657532E+000                  6.2007160727735644E-001                  8.5000496627254207E-001                  1.2966439686859808E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059806E-003                  9.3604492797742141E-003                  3.4416073257059199E-003                  9.3604492797742141E-003                  1.0500000000000014E+001                  4.1995530354712312E+000                                        0                                        0                                        4 
